哲学,2,選択必修
歴史と文化,2,選択必修
ことばと表現,2,選択必修
日本国憲法,2,選択必修
法と社会,2,選択必修
経済と社会,2,選択必修
国際社会と日本,2,選択必修
現代の社会,2,選択必修
心理学,2,選択必修
地域と文化,2,選択必修
芸術論,2,選択必修
数学の世界,2,選択必修
数理の構造,2,選択必修
物理の世界,2,選択必修
自然と物理,2,選択必修
化学の世界,2,選択必修
生活の科学,2,選択必修
生命科学,2,選択必修
生物と環境,2,選択必修
地球科学,2,選択必修
進化と地球環境,2,選択必修
科学と技術,2,選択必修
学祭科目１,2,選択必修
学祭科目２,2,選択必修
学祭科目３,2,選択必修
学祭科目４,2,選択必修
学祭科目５,2,選択必修
